 Hz,A/m,Oe
       1668.40000000,          7.67538400,           .09645172
       1668.80000000,          7.67354427,           .09642860
       1669.20000000,          7.67170543,           .09640550
       1669.60000000,          7.66986746,           .09638240
       1670.00000000,          7.66803038,           .09635931
       1670.40000000,          7.66619418,           .09633624
       1670.80000000,          7.66435886,           .09631318
       1671.20000000,          7.66252441,           .09629012
       1671.60000000,          7.66069084,           .09626708
       1672.00000000,          7.65885815,           .09624405
       1672.40000000,          7.65702634,           .09622103
       1672.80000000,          7.65519540,           .09619803
       1673.20000000,          7.65336534,           .09617503
       1673.60000000,          7.65153616,           .09615204
       1674.00000000,          7.64970784,           .09612907
       1674.40000000,          7.64788040,           .09610610
       1674.80000000,          7.64605384,           .09608315
       1675.20000000,          7.64422814,           .09606021
       1675.60000000,          7.64240332,           .09603728
       1676.00000000,          7.64057937,           .09601435
       1676.40000000,          7.63875629,           .09599145
       1676.80000000,          7.63693408,           .09596855
       1677.20000000,          7.63511274,           .09594566
       1677.60000000,          7.63329226,           .09592278
       1678.00000000,          7.63147266,           .09589992
       1678.40000000,          7.62965392,           .09587706
       1678.80000000,          7.62783605,           .09585422
       1679.20000000,          7.62601904,           .09583138
       1679.60000000,          7.62420290,           .09580856
       1680.00000000,          7.62238763,           .09578575
       1680.40000000,          7.62057322,           .09576295
       1680.80000000,          7.61875967,           .09574016
       1681.20000000,          7.61694698,           .09571738
       1681.60000000,          7.61513516,           .09569461
       1682.00000000,          7.61332420,           .09567186
       1682.40000000,          7.61151410,           .09564911
       1682.80000000,          7.60970486,           .09562637
       1683.20000000,          7.60789648,           .09560365
       1683.60000000,          7.60608896,           .09558094
       1684.00000000,          7.60428230,           .09555823
       1684.40000000,          7.60247650,           .09553554
       1684.80000000,          7.60067156,           .09551286
       1685.20000000,          7.59886747,           .09549019
       1685.60000000,          7.59706423,           .09546753
       1686.00000000,          7.59526186,           .09544488
       1686.40000000,          7.59346034,           .09542224
       1686.80000000,          7.59165967,           .09539961
       1687.20000000,          7.58985986,           .09537699
       1687.60000000,          7.58806089,           .09535439
       1688.00000000,          7.58626279,           .09533179
       1688.40000000,          7.58446553,           .09530921
       1688.80000000,          7.58266913,           .09528663
       1689.20000000,          7.58087357,           .09526407
       1689.60000000,          7.57907887,           .09524152
       1690.00000000,          7.57728502,           .09521897
       1690.40000000,          7.57549201,           .09519644
       1690.80000000,          7.57369985,           .09517392
       1691.20000000,          7.57190855,           .09515141
       1691.60000000,          7.57011808,           .09512891
       1692.00000000,          7.56832847,           .09510642
       1692.40000000,          7.56653970,           .09508394
       1692.80000000,          7.56475178,           .09506148
       1693.20000000,          7.56296470,           .09503902
       1693.60000000,          7.56117846,           .09501657
       1694.00000000,          7.55939307,           .09499414
       1694.40000000,          7.55760852,           .09497171
       1694.80000000,          7.55582482,           .09494930
       1695.20000000,          7.55404195,           .09492689
       1695.60000000,          7.55225993,           .09490450
       1696.00000000,          7.55047875,           .09488212
       1696.40000000,          7.54869840,           .09485974
       1696.80000000,          7.54691890,           .09483738
       1697.20000000,          7.54514023,           .09481503
       1697.60000000,          7.54336241,           .09479269
       1698.00000000,          7.54158542,           .09477036
       1698.40000000,          7.53980927,           .09474804
       1698.80000000,          7.53803395,           .09472573
       1699.20000000,          7.53625947,           .09470343
       1699.60000000,          7.53448583,           .09468114
       1700.00000000,          7.53271302,           .09465887
       1700.40000000,          7.53094104,           .09463660
       1700.80000000,          7.52916990,           .09461434
       1701.20000000,          7.52739959,           .09459210
       1701.60000000,          7.52563012,           .09456986
       1702.00000000,          7.52386147,           .09454763
       1702.40000000,          7.52209366,           .09452542
       1702.80000000,          7.52032667,           .09450321
       1703.20000000,          7.51856052,           .09448102
       1703.60000000,          7.51679520,           .09445884
       1704.00000000,          7.51503070,           .09443666
       1704.40000000,          7.51326703,           .09441450
       1704.80000000,          7.51150419,           .09439235
       1705.20000000,          7.50974218,           .09437021
       1705.60000000,          7.50798100,           .09434807
       1706.00000000,          7.50622064,           .09432595
       1706.40000000,          7.50446110,           .09430384
       1706.80000000,          7.50270239,           .09428174
       1707.20000000,          7.50094450,           .09425965
       1707.60000000,          7.49918744,           .09423757
       1708.00000000,          7.49743120,           .09421550
       1708.40000000,          7.49567579,           .09419344
       1708.80000000,          7.49392119,           .09417139
       1709.20000000,          7.49216742,           .09414936
       1709.60000000,          7.49041446,           .09412733
       1710.00000000,          7.48866233,           .09410531
       1710.40000000,          7.48691102,           .09408330
       1710.80000000,          7.48516052,           .09406130
       1711.20000000,          7.48341084,           .09403932
       1711.60000000,          7.48166199,           .09401734
       1712.00000000,          7.47991394,           .09399537
       1712.40000000,          7.47816672,           .09397342
       1712.80000000,          7.47642031,           .09395147
       1713.20000000,          7.47467472,           .09392954
       1713.60000000,          7.47292994,           .09390761
       1714.00000000,          7.47118597,           .09388569
       1714.40000000,          7.46944282,           .09386379
       1714.80000000,          7.46770049,           .09384189
       1715.20000000,          7.46595896,           .09382001
       1715.60000000,          7.46421825,           .09379814
       1716.00000000,          7.46247835,           .09377627
       1716.40000000,          7.46073926,           .09375442
       1716.80000000,          7.45900098,           .09373257
       1717.20000000,          7.45726351,           .09371074
       1717.60000000,          7.45552685,           .09368892
       1718.00000000,          7.45379100,           .09366710
       1718.40000000,          7.45205596,           .09364530
       1718.80000000,          7.45032172,           .09362351
       1719.20000000,          7.44858829,           .09360172
       1719.60000000,          7.44685567,           .09357995
       1720.00000000,          7.44512385,           .09355819
       1720.40000000,          7.44339284,           .09353644
       1720.80000000,          7.44166263,           .09351469
       1721.20000000,          7.43993323,           .09349296
       1721.60000000,          7.43820463,           .09347124
       1722.00000000,          7.43647684,           .09344953
       1722.40000000,          7.43474984,           .09342782
       1722.80000000,          7.43302365,           .09340613
       1723.20000000,          7.43129826,           .09338445
       1723.60000000,          7.42957367,           .09336278
       1724.00000000,          7.42784988,           .09334112
       1724.40000000,          7.42612689,           .09331947
       1724.80000000,          7.42440470,           .09329782
       1725.20000000,          7.42268331,           .09327619
       1725.60000000,          7.42096272,           .09325457
       1726.00000000,          7.41924292,           .09323296
       1726.40000000,          7.41752392,           .09321136
       1726.80000000,          7.41580572,           .09318977
       1727.20000000,          7.41408831,           .09316818
       1727.60000000,          7.41237170,           .09314661
       1728.00000000,          7.41065589,           .09312505
       1728.40000000,          7.40894086,           .09310350
       1728.80000000,          7.40722663,           .09308196
       1729.20000000,          7.40551320,           .09306043
       1729.60000000,          7.40380055,           .09303890
       1730.00000000,          7.40208870,           .09301739
       1730.40000000,          7.40037764,           .09299589
       1730.80000000,          7.39866737,           .09297440
       1731.20000000,          7.39695790,           .09295292
       1731.60000000,          7.39524921,           .09293144
       1732.00000000,          7.39354131,           .09290998
       1732.40000000,          7.39183420,           .09288853
       1732.80000000,          7.39012787,           .09286709
       1733.20000000,          7.38842234,           .09284566
       1733.60000000,          7.38671759,           .09282423
       1734.00000000,          7.38501363,           .09280282
       1734.40000000,          7.38331045,           .09278142
       1734.80000000,          7.38160806,           .09276003
       1735.20000000,          7.37990645,           .09273864
       1735.60000000,          7.37820563,           .09271727
       1736.00000000,          7.37650560,           .09269591
       1736.40000000,          7.37480634,           .09267455
       1736.80000000,          7.37310787,           .09265321
       1737.20000000,          7.37141018,           .09263187
       1737.60000000,          7.36971327,           .09261055
       1738.00000000,          7.36801715,           .09258924
       1738.40000000,          7.36632180,           .09256793
       1738.80000000,          7.36462723,           .09254664
       1739.20000000,          7.36293345,           .09252535
       1739.60000000,          7.36124044,           .09250408
       1740.00000000,          7.35954821,           .09248281
       1740.40000000,          7.35785676,           .09246156
       1740.80000000,          7.35616608,           .09244031
       1741.20000000,          7.35447619,           .09241908
       1741.60000000,          7.35278706,           .09239785
       1742.00000000,          7.35109872,           .09237663
       1742.40000000,          7.34941115,           .09235543
       1742.80000000,          7.34772435,           .09233423
       1743.20000000,          7.34603833,           .09231304
       1743.60000000,          7.34435308,           .09229187
       1744.00000000,          7.34266861,           .09227070
       1744.40000000,          7.34098490,           .09224954
       1744.80000000,          7.33930197,           .09222839
       1745.20000000,          7.33761982,           .09220725
       1745.60000000,          7.33593843,           .09218612
       1746.00000000,          7.33425781,           .09216500
       1746.40000000,          7.33257796,           .09214389
       1746.80000000,          7.33089888,           .09212279
       1747.20000000,          7.32922057,           .09210170
       1747.60000000,          7.32754303,           .09208062
       1748.00000000,          7.32586626,           .09205955
       1748.40000000,          7.32419025,           .09203849
       1748.80000000,          7.32251501,           .09201744
       1749.20000000,          7.32084054,           .09199640
       1749.60000000,          7.31916683,           .09197537
       1750.00000000,          7.31749389,           .09195434
       1750.40000000,          7.31582171,           .09193333
       1750.80000000,          7.31415029,           .09191233
       1751.20000000,          7.31247964,           .09189133
       1751.60000000,          7.31080976,           .09187035
       1752.00000000,          7.30914063,           .09184937
       1752.40000000,          7.30747227,           .09182841
       1752.80000000,          7.30580467,           .09180745
       1753.20000000,          7.30413782,           .09178651
       1753.60000000,          7.30247174,           .09176557
       1754.00000000,          7.30080642,           .09174464
       1754.40000000,          7.29914186,           .09172372
       1754.80000000,          7.29747806,           .09170282
       1755.20000000,          7.29581502,           .09168192
       1755.60000000,          7.29415273,           .09166103
       1756.00000000,          7.29249120,           .09164015
       1756.40000000,          7.29083043,           .09161928
       1756.80000000,          7.28917041,           .09159842
       1757.20000000,          7.28751115,           .09157757
       1757.60000000,          7.28585265,           .09155673
       1758.00000000,          7.28419490,           .09153590
       1758.40000000,          7.28253790,           .09151507
       1758.80000000,          7.28088166,           .09149426
       1759.20000000,          7.27922617,           .09147346
       1759.60000000,          7.27757143,           .09145266
       1760.00000000,          7.27591745,           .09143188
       1760.40000000,          7.27426422,           .09141110
       1760.80000000,          7.27261174,           .09139034
       1761.20000000,          7.27096001,           .09136958
       1761.60000000,          7.26930902,           .09134883
       1762.00000000,          7.26765879,           .09132810
       1762.40000000,          7.26600931,           .09130737
       1762.80000000,          7.26436058,           .09128665
       1763.20000000,          7.26271259,           .09126594
       1763.60000000,          7.26106535,           .09124524
       1764.00000000,          7.25941886,           .09122455
       1764.40000000,          7.25777312,           .09120387
       1764.80000000,          7.25612812,           .09118320
       1765.20000000,          7.25448387,           .09116254
       1765.60000000,          7.25284036,           .09114188
       1766.00000000,          7.25119760,           .09112124
       1766.40000000,          7.24955558,           .09110060
       1766.80000000,          7.24791430,           .09107998
       1767.20000000,          7.24627377,           .09105936
       1767.60000000,          7.24463398,           .09103876
       1768.00000000,          7.24299493,           .09101816
       1768.40000000,          7.24135662,           .09099757
       1768.80000000,          7.23971906,           .09097700
       1769.20000000,          7.23808223,           .09095643
       1769.60000000,          7.23644615,           .09093587
       1770.00000000,          7.23481080,           .09091532
       1770.40000000,          7.23317619,           .09089478
       1770.80000000,          7.23154233,           .09087424
       1771.20000000,          7.22990919,           .09085372
       1771.60000000,          7.22827680,           .09083321
       1772.00000000,          7.22664515,           .09081270
       1772.40000000,          7.22501423,           .09079221
       1772.80000000,          7.22338404,           .09077172
       1773.20000000,          7.22175459,           .09075125
       1773.60000000,          7.22012588,           .09073078
       1774.00000000,          7.21849790,           .09071032
       1774.40000000,          7.21687066,           .09068987
       1774.80000000,          7.21524415,           .09066943
       1775.20000000,          7.21361837,           .09064900
       1775.60000000,          7.21199332,           .09062858
       1776.00000000,          7.21036901,           .09060817
       1776.40000000,          7.20874542,           .09058777
       1776.80000000,          7.20712257,           .09056738
       1777.20000000,          7.20550045,           .09054699
       1777.60000000,          7.20387906,           .09052662
       1778.00000000,          7.20225840,           .09050625
       1778.40000000,          7.20063847,           .09048589
       1778.80000000,          7.19901926,           .09046555
       1779.20000000,          7.19740079,           .09044521
       1779.60000000,          7.19578304,           .09042488
       1780.00000000,          7.19416602,           .09040456
       1780.40000000,          7.19254973,           .09038425
       1780.80000000,          7.19093416,           .09036395
       1781.20000000,          7.18931931,           .09034365
       1781.60000000,          7.18770520,           .09032337
       1782.00000000,          7.18609180,           .09030310
       1782.40000000,          7.18447913,           .09028283
       1782.80000000,          7.18286719,           .09026257
       1783.20000000,          7.18125597,           .09024233
       1783.60000000,          7.17964547,           .09022209
       1784.00000000,          7.17803569,           .09020186
       1784.40000000,          7.17642664,           .09018164
       1784.80000000,          7.17481830,           .09016143
       1785.20000000,          7.17321069,           .09014123
       1785.60000000,          7.17160379,           .09012103
       1786.00000000,          7.16999762,           .09010085
       1786.40000000,          7.16839217,           .09008068
       1786.80000000,          7.16678743,           .09006051
       1787.20000000,          7.16518341,           .09004035
       1787.60000000,          7.16358011,           .09002021
       1788.00000000,          7.16197753,           .09000007
       1788.40000000,          7.16037567,           .08997994
       1788.80000000,          7.15877452,           .08995982
       1789.20000000,          7.15717409,           .08993970
       1789.60000000,          7.15557437,           .08991960
       1790.00000000,          7.15397537,           .08989951
       1790.40000000,          7.15237708,           .08987942
       1790.80000000,          7.15077950,           .08985935
       1791.20000000,          7.14918264,           .08983928
       1791.60000000,          7.14758650,           .08981922
       1792.00000000,          7.14599106,           .08979917
       1792.40000000,          7.14439634,           .08977913
       1792.80000000,          7.14280233,           .08975910
       1793.20000000,          7.14120903,           .08973908
       1793.60000000,          7.13961644,           .08971907
       1794.00000000,          7.13802456,           .08969906
       1794.40000000,          7.13643339,           .08967907
       1794.80000000,          7.13484293,           .08965908
       1795.20000000,          7.13325318,           .08963911
       1795.60000000,          7.13166414,           .08961914
       1796.00000000,          7.13007580,           .08959918
       1796.40000000,          7.12848817,           .08957923
       1796.80000000,          7.12690125,           .08955928
       1797.20000000,          7.12531504,           .08953935
       1797.60000000,          7.12372953,           .08951943
       1798.00000000,          7.12214472,           .08949951
       1798.40000000,          7.12056063,           .08947961
       1798.80000000,          7.11897723,           .08945971
       1799.20000000,          7.11739454,           .08943982
       1799.60000000,          7.11581256,           .08941994
       1800.00000000,          7.11423127,           .08940007
       1800.40000000,          7.11265069,           .08938021
       1800.80000000,          7.11107081,           .08936035
       1801.20000000,          7.10949164,           .08934051
       1801.60000000,          7.10791316,           .08932067
       1802.00000000,          7.10633539,           .08930085
       1802.40000000,          7.10475831,           .08928103
       1802.80000000,          7.10318194,           .08926122
       1803.20000000,          7.10160626,           .08924142
       1803.60000000,          7.10003129,           .08922163
       1804.00000000,          7.09845701,           .08920184
       1804.40000000,          7.09688343,           .08918207
       1804.80000000,          7.09531055,           .08916230
       1805.20000000,          7.09373836,           .08914255
       1805.60000000,          7.09216687,           .08912280
       1806.00000000,          7.09059608,           .08910306
       1806.40000000,          7.08902598,           .08908333
       1806.80000000,          7.08745658,           .08906361
       1807.20000000,          7.08588787,           .08904390
       1807.60000000,          7.08431986,           .08902419
       1808.00000000,          7.08275254,           .08900450
       1808.40000000,          7.08118592,           .08898481
       1808.80000000,          7.07961998,           .08896513
       1809.20000000,          7.07805474,           .08894546
       1809.60000000,          7.07649019,           .08892580
       1810.00000000,          7.07492634,           .08890615
       1810.40000000,          7.07336317,           .08888651
       1810.80000000,          7.07180070,           .08886687
       1811.20000000,          7.07023891,           .08884724
       1811.60000000,          7.06867781,           .08882763
       1812.00000000,          7.06711741,           .08880802
       1812.40000000,          7.06555769,           .08878842
       1812.80000000,          7.06399866,           .08876883
       1813.20000000,          7.06244032,           .08874924
       1813.60000000,          7.06088267,           .08872967
       1814.00000000,          7.05932570,           .08871011
       1814.40000000,          7.05776942,           .08869055
       1814.80000000,          7.05621382,           .08867100
       1815.20000000,          7.05465892,           .08865146
       1815.60000000,          7.05310469,           .08863193
       1816.00000000,          7.05155115,           .08861241
       1816.40000000,          7.04999830,           .08859289
       1816.80000000,          7.04844613,           .08857339
       1817.20000000,          7.04689464,           .08855389
       1817.60000000,          7.04534383,           .08853440
       1818.00000000,          7.04379371,           .08851492
       1818.40000000,          7.04224427,           .08849545
       1818.80000000,          7.04069551,           .08847599
       1819.20000000,          7.03914743,           .08845654
       1819.60000000,          7.03760004,           .08843709
       1820.00000000,          7.03605332,           .08841766
       1820.40000000,          7.03450728,           .08839823
       1820.80000000,          7.03296192,           .08837881
       1821.20000000,          7.03141724,           .08835940
       1821.60000000,          7.02987324,           .08834000
       1822.00000000,          7.02832992,           .08832060
       1822.40000000,          7.02678727,           .08830122
       1822.80000000,          7.02524531,           .08828184
       1823.20000000,          7.02370401,           .08826247
       1823.60000000,          7.02216340,           .08824311
       1824.00000000,          7.02062346,           .08822376
       1824.40000000,          7.01908419,           .08820442
       1824.80000000,          7.01754560,           .08818508
       1825.20000000,          7.01600769,           .08816576
       1825.60000000,          7.01447045,           .08814644
       1826.00000000,          7.01293388,           .08812713
       1826.40000000,          7.01139798,           .08810783
       1826.80000000,          7.00986276,           .08808854
       1827.20000000,          7.00832821,           .08806925
       1827.60000000,          7.00679433,           .08804998
       1828.00000000,          7.00526112,           .08803071
       1828.40000000,          7.00372859,           .08801145
       1828.80000000,          7.00219672,           .08799220
       1829.20000000,          7.00066553,           .08797296
       1829.60000000,          6.99913500,           .08795373
       1830.00000000,          6.99760514,           .08793450
       1830.40000000,          6.99607595,           .08791529
       1830.80000000,          6.99454743,           .08789608
       1831.20000000,          6.99301958,           .08787688
       1831.60000000,          6.99149239,           .08785769
       1832.00000000,          6.98996587,           .08783850
       1832.40000000,          6.98844002,           .08781933
       1832.80000000,          6.98691483,           .08780016
       1833.20000000,          6.98539031,           .08778101
       1833.60000000,          6.98386646,           .08776186
       1834.00000000,          6.98234327,           .08774272
       1834.40000000,          6.98082074,           .08772358
       1834.80000000,          6.97929888,           .08770446
       1835.20000000,          6.97777768,           .08768534
       1835.60000000,          6.97625714,           .08766624
       1836.00000000,          6.97473727,           .08764714
       1836.40000000,          6.97321806,           .08762804
       1836.80000000,          6.97169951,           .08760896
       1837.20000000,          6.97018162,           .08758989
       1837.60000000,          6.96866439,           .08757082
       1838.00000000,          6.96714782,           .08755176
       1838.40000000,          6.96563191,           .08753271
       1838.80000000,          6.96411667,           .08751367
       1839.20000000,          6.96260208,           .08749464
       1839.60000000,          6.96108815,           .08747562
       1840.00000000,          6.95957487,           .08745660
       1840.40000000,          6.95806226,           .08743759
       1840.80000000,          6.95655030,           .08741859
       1841.20000000,          6.95503900,           .08739960
       1841.60000000,          6.95352836,           .08738062
       1842.00000000,          6.95201837,           .08736164
       1842.40000000,          6.95050904,           .08734267
       1842.80000000,          6.94900036,           .08732372
       1843.20000000,          6.94749234,           .08730477
       1843.60000000,          6.94598497,           .08728582
       1844.00000000,          6.94447826,           .08726689
       1844.40000000,          6.94297220,           .08724796
       1844.80000000,          6.94146679,           .08722905
       1845.20000000,          6.93996204,           .08721014
       1845.60000000,          6.93845794,           .08719124
       1846.00000000,          6.93695449,           .08717234
       1846.40000000,          6.93545169,           .08715346
       1846.80000000,          6.93394954,           .08713458
       1847.20000000,          6.93244804,           .08711571
       1847.60000000,          6.93094719,           .08709685
       1848.00000000,          6.92944700,           .08707800
       1848.40000000,          6.92794745,           .08705916
       1848.80000000,          6.92644855,           .08704032
       1849.20000000,          6.92495030,           .08702149
       1849.60000000,          6.92345270,           .08700267
       1850.00000000,          6.92195574,           .08698386
       1850.40000000,          6.92045943,           .08696506
       1850.80000000,          6.91896377,           .08694627
       1851.20000000,          6.91746876,           .08692748
       1851.60000000,          6.91597439,           .08690870
       1852.00000000,          6.91448067,           .08688993
       1852.40000000,          6.91298759,           .08687117
       1852.80000000,          6.91149515,           .08685241
       1853.20000000,          6.91000336,           .08683367
       1853.60000000,          6.90851222,           .08681493
       1854.00000000,          6.90702172,           .08679620
       1854.40000000,          6.90553186,           .08677748
       1854.80000000,          6.90404264,           .08675876
       1855.20000000,          6.90255407,           .08674005
       1855.60000000,          6.90106613,           .08672136
       1856.00000000,          6.89957884,           .08670267
       1856.40000000,          6.89809219,           .08668399
       1856.80000000,          6.89660618,           .08666531
       1857.20000000,          6.89512081,           .08664665
       1857.60000000,          6.89363608,           .08662799
       1858.00000000,          6.89215199,           .08660934
       1858.40000000,          6.89066854,           .08659070
       1858.80000000,          6.88918573,           .08657206
       1859.20000000,          6.88770355,           .08655344
       1859.60000000,          6.88622201,           .08653482
       1860.00000000,          6.88474111,           .08651621
       1860.40000000,          6.88326085,           .08649761
       1860.80000000,          6.88178122,           .08647902
       1861.20000000,          6.88030223,           .08646043
       1861.60000000,          6.87882387,           .08644185
       1862.00000000,          6.87734615,           .08642328
       1862.40000000,          6.87586907,           .08640472
       1862.80000000,          6.87439262,           .08638617
       1863.20000000,          6.87291680,           .08636762
       1863.60000000,          6.87144162,           .08634908
       1864.00000000,          6.86996706,           .08633055
       1864.40000000,          6.86849315,           .08631203
       1864.80000000,          6.86701986,           .08629352
       1865.20000000,          6.86554721,           .08627501
       1865.60000000,          6.86407518,           .08625652
       1866.00000000,          6.86260379,           .08623803
       1866.40000000,          6.86113303,           .08621954
       1866.80000000,          6.85966290,           .08620107
       1867.20000000,          6.85819340,           .08618260
       1867.60000000,          6.85672453,           .08616414
       1868.00000000,          6.85525629,           .08614569
       1868.40000000,          6.85378867,           .08612725
       1868.80000000,          6.85232169,           .08610882
       1869.20000000,          6.85085533,           .08609039
       1869.60000000,          6.84938960,           .08607197
       1870.00000000,          6.84792450,           .08605356
       1870.40000000,          6.84646002,           .08603516
       1870.80000000,          6.84499617,           .08601676
       1871.20000000,          6.84353295,           .08599837
       1871.60000000,          6.84207035,           .08597999
       1872.00000000,          6.84060838,           .08596162
       1872.40000000,          6.83914703,           .08594326
       1872.80000000,          6.83768630,           .08592490
       1873.20000000,          6.83622620,           .08590655
       1873.60000000,          6.83476672,           .08588821
       1874.00000000,          6.83330787,           .08586988
       1874.40000000,          6.83184964,           .08585156
       1874.80000000,          6.83039203,           .08583324
       1875.20000000,          6.82893504,           .08581493
       1875.60000000,          6.82747867,           .08579663
       1876.00000000,          6.82602293,           .08577834
       1876.40000000,          6.82456781,           .08576005
       1876.80000000,          6.82311330,           .08574177
       1877.20000000,          6.82165942,           .08572350
       1877.60000000,          6.82020615,           .08570524
       1878.00000000,          6.81875351,           .08568699
       1878.40000000,          6.81730148,           .08566874
       1878.80000000,          6.81585007,           .08565050
       1879.20000000,          6.81439928,           .08563227
       1879.60000000,          6.81294910,           .08561405
       1880.00000000,          6.81149955,           .08559583
       1880.40000000,          6.81005061,           .08557762
       1880.80000000,          6.80860228,           .08555942
       1881.20000000,          6.80715458,           .08554123
       1881.60000000,          6.80570749,           .08552304
       1882.00000000,          6.80426101,           .08550487
       1882.40000000,          6.80281515,           .08548670
       1882.80000000,          6.80136990,           .08546854
       1883.20000000,          6.79992526,           .08545038
       1883.60000000,          6.79848124,           .08543224
       1884.00000000,          6.79703784,           .08541410
       1884.40000000,          6.79559504,           .08539597
       1884.80000000,          6.79415286,           .08537785
       1885.20000000,          6.79271129,           .08535973
       1885.60000000,          6.79127033,           .08534162
       1886.00000000,          6.78982998,           .08532352
       1886.40000000,          6.78839025,           .08530543
       1886.80000000,          6.78695112,           .08528735
       1887.20000000,          6.78551261,           .08526927
       1887.60000000,          6.78407470,           .08525120
       1888.00000000,          6.78263740,           .08523314
       1888.40000000,          6.78120071,           .08521508
       1888.80000000,          6.77976464,           .08519704
       1889.20000000,          6.77832916,           .08517900
       1889.60000000,          6.77689430,           .08516097
       1890.00000000,          6.77546004,           .08514294
       1890.40000000,          6.77402639,           .08512493
       1890.80000000,          6.77259335,           .08510692
       1891.20000000,          6.77116091,           .08508892
       1891.60000000,          6.76972908,           .08507093
       1892.00000000,          6.76829786,           .08505294
       1892.40000000,          6.76686724,           .08503496
       1892.80000000,          6.76543722,           .08501699
       1893.20000000,          6.76400781,           .08499903
       1893.60000000,          6.76257900,           .08498108
       1894.00000000,          6.76115080,           .08496313
       1894.40000000,          6.75972320,           .08494519
       1894.80000000,          6.75829620,           .08492726
       1895.20000000,          6.75686980,           .08490933
       1895.60000000,          6.75544401,           .08489142
       1896.00000000,          6.75401882,           .08487351
       1896.40000000,          6.75259423,           .08485560
       1896.80000000,          6.75117024,           .08483771
       1897.20000000,          6.74974685,           .08481982
       1897.60000000,          6.74832406,           .08480194
       1898.00000000,          6.74690187,           .08478407
       1898.40000000,          6.74548028,           .08476621
       1898.80000000,          6.74405929,           .08474835
       1899.20000000,          6.74263889,           .08473050
       1899.60000000,          6.74121910,           .08471266
       1900.00000000,          6.73979990,           .08469483
       1900.40000000,          6.73838130,           .08467700
       1900.80000000,          6.73696330,           .08465918
       1901.20000000,          6.73554589,           .08464137
       1901.60000000,          6.73412908,           .08462356
       1902.00000000,          6.73271287,           .08460577
       1902.40000000,          6.73129725,           .08458798
       1902.80000000,          6.72988223,           .08457020
       1903.20000000,          6.72846780,           .08455242
       1903.60000000,          6.72705396,           .08453466
       1904.00000000,          6.72564072,           .08451690
       1904.40000000,          6.72422808,           .08449914
       1904.80000000,          6.72281603,           .08448140
       1905.20000000,          6.72140457,           .08446366
       1905.60000000,          6.71999370,           .08444593
       1906.00000000,          6.71858342,           .08442821
       1906.40000000,          6.71717374,           .08441050
       1906.80000000,          6.71576465,           .08439279
       1907.20000000,          6.71435615,           .08437509
       1907.60000000,          6.71294824,           .08435740
       1908.00000000,          6.71154092,           .08433971
       1908.40000000,          6.71013419,           .08432204
       1908.80000000,          6.70872805,           .08430437
       1909.20000000,          6.70732249,           .08428670
       1909.60000000,          6.70591753,           .08426905
       1910.00000000,          6.70451316,           .08425140
       1910.40000000,          6.70310937,           .08423376
       1910.80000000,          6.70170617,           .08421613
       1911.20000000,          6.70030356,           .08419850
       1911.60000000,          6.69890154,           .08418088
       1912.00000000,          6.69750010,           .08416327
       1912.40000000,          6.69609925,           .08414567
       1912.80000000,          6.69469899,           .08412807
       1913.20000000,          6.69329931,           .08411048
       1913.60000000,          6.69190021,           .08409290
       1914.00000000,          6.69050170,           .08407533
       1914.40000000,          6.68910378,           .08405776
       1914.80000000,          6.68770644,           .08404020
       1915.20000000,          6.68630968,           .08402265
       1915.60000000,          6.68491350,           .08400510
       1916.00000000,          6.68351791,           .08398757
       1916.40000000,          6.68212290,           .08397004
       1916.80000000,          6.68072848,           .08395251
       1917.20000000,          6.67933463,           .08393500
       1917.60000000,          6.67794137,           .08391749
       1918.00000000,          6.67654869,           .08389999
       1918.40000000,          6.67515659,           .08388249
       1918.80000000,          6.67376507,           .08386501
       1919.20000000,          6.67237413,           .08384753
       1919.60000000,          6.67098377,           .08383006
       1920.00000000,          6.66959398,           .08381259
       1920.40000000,          6.66820478,           .08379513
       1920.80000000,          6.66681616,           .08377768
       1921.20000000,          6.66542811,           .08376024
       1921.60000000,          6.66404064,           .08374281
       1922.00000000,          6.66265375,           .08372538
       1922.40000000,          6.66126744,           .08370796
       1922.80000000,          6.65988170,           .08369054
       1923.20000000,          6.65849654,           .08367314
       1923.60000000,          6.65711196,           .08365574
       1924.00000000,          6.65572795,           .08363835
       1924.40000000,          6.65434452,           .08362096
       1924.80000000,          6.65296166,           .08360358
       1925.20000000,          6.65157937,           .08358621
       1925.60000000,          6.65019766,           .08356885
       1926.00000000,          6.64881653,           .08355149
       1926.40000000,          6.64743597,           .08353415
       1926.80000000,          6.64605598,           .08351680
       1927.20000000,          6.64467656,           .08349947
       1927.60000000,          6.64329772,           .08348214
       1928.00000000,          6.64191945,           .08346482
       1928.40000000,          6.64054175,           .08344751
       1928.80000000,          6.63916462,           .08343021
       1929.20000000,          6.63778807,           .08341291
       1929.60000000,          6.63641208,           .08339562
       1930.00000000,          6.63503666,           .08337833
       1930.40000000,          6.63366182,           .08336106
       1930.80000000,          6.63228754,           .08334379
       1931.20000000,          6.63091383,           .08332652
       1931.60000000,          6.62954070,           .08330927
       1932.00000000,          6.62816813,           .08329202
       1932.40000000,          6.62679613,           .08327478
       1932.80000000,          6.62542469,           .08325754
       1933.20000000,          6.62405383,           .08324032
       1933.60000000,          6.62268353,           .08322310
       1934.00000000,          6.62131380,           .08320589
       1934.40000000,          6.61994463,           .08318868
