 Hz,A/m,Oe
       3754.00000000,        115.51316297,          1.45158126
       3755.00000000,        115.48240150,          1.45119470
       3756.00000000,        115.45165640,          1.45080834
       3757.00000000,        115.42092768,          1.45042219
       3758.00000000,        115.39021530,          1.45003625
       3759.00000000,        115.35951927,          1.44965051
       3760.00000000,        115.32883956,          1.44926498
       3761.00000000,        115.29817616,          1.44887965
       3762.00000000,        115.26752907,          1.44849453
       3763.00000000,        115.23689826,          1.44810961
       3764.00000000,        115.20628373,          1.44772490
       3765.00000000,        115.17568546,          1.44734039
       3766.00000000,        115.14510344,          1.44695608
       3767.00000000,        115.11453766,          1.44657198
       3768.00000000,        115.08398810,          1.44618809
       3769.00000000,        115.05345475,          1.44580439
       3770.00000000,        115.02293759,          1.44542090
       3771.00000000,        114.99243662,          1.44503762
       3772.00000000,        114.96195183,          1.44465453
       3773.00000000,        114.93148319,          1.44427165
       3774.00000000,        114.90103069,          1.44388898
       3775.00000000,        114.87059433,          1.44350650
       3776.00000000,        114.84017409,          1.44312423
       3777.00000000,        114.80976996,          1.44274216
       3778.00000000,        114.77938192,          1.44236029
       3779.00000000,        114.74900997,          1.44197863
       3780.00000000,        114.71865408,          1.44159716
       3781.00000000,        114.68831425,          1.44121590
       3782.00000000,        114.65799046,          1.44083484
       3783.00000000,        114.62768270,          1.44045398
       3784.00000000,        114.59739096,          1.44007333
       3785.00000000,        114.56711523,          1.43969287
       3786.00000000,        114.53685549,          1.43931262
       3787.00000000,        114.50661173,          1.43893256
       3788.00000000,        114.47638394,          1.43855271
       3789.00000000,        114.44617210,          1.43817305
       3790.00000000,        114.41597620,          1.43779360
       3791.00000000,        114.38579624,          1.43741435
       3792.00000000,        114.35563219,          1.43703530
       3793.00000000,        114.32548404,          1.43665644
       3794.00000000,        114.29535179,          1.43627779
       3795.00000000,        114.26523541,          1.43589934
       3796.00000000,        114.23513491,          1.43552108
       3797.00000000,        114.20505025,          1.43514303
       3798.00000000,        114.17498144,          1.43476517
       3799.00000000,        114.14492846,          1.43438751
       3800.00000000,        114.11489129,          1.43401006
       3801.00000000,        114.08486993,          1.43363280
       3802.00000000,        114.05486436,          1.43325574
       3803.00000000,        114.02487457,          1.43287887
       3804.00000000,        113.99490054,          1.43250221
       3805.00000000,        113.96494227,          1.43212574
       3806.00000000,        113.93499975,          1.43174947
       3807.00000000,        113.90507295,          1.43137340
       3808.00000000,        113.87516186,          1.43099753
       3809.00000000,        113.84526649,          1.43062185
       3810.00000000,        113.81538680,          1.43024637
       3811.00000000,        113.78552280,          1.42987109
       3812.00000000,        113.75567446,          1.42949600
       3813.00000000,        113.72584178,          1.42912112
       3814.00000000,        113.69602474,          1.42874642
       3815.00000000,        113.66622333,          1.42837193
       3816.00000000,        113.63643754,          1.42799763
       3817.00000000,        113.60666736,          1.42762353
       3818.00000000,        113.57691277,          1.42724962
       3819.00000000,        113.54717376,          1.42687591
       3820.00000000,        113.51745032,          1.42650239
       3821.00000000,        113.48774244,          1.42612907
       3822.00000000,        113.45805011,          1.42575595
       3823.00000000,        113.42837330,          1.42538302
       3824.00000000,        113.39871202,          1.42501028
       3825.00000000,        113.36906625,          1.42463774
       3826.00000000,        113.33943597,          1.42426540
       3827.00000000,        113.30982117,          1.42389325
       3828.00000000,        113.28022185,          1.42352129
       3829.00000000,        113.25063799,          1.42314953
       3830.00000000,        113.22106957,          1.42277796
       3831.00000000,        113.19151660,          1.42240659
       3832.00000000,        113.16197904,          1.42203541
       3833.00000000,        113.13245690,          1.42166442
       3834.00000000,        113.10295015,          1.42129363
       3835.00000000,        113.07345880,          1.42092303
       3836.00000000,        113.04398281,          1.42055262
       3837.00000000,        113.01452220,          1.42018241
       3838.00000000,        112.98507693,          1.41981239
       3839.00000000,        112.95564700,          1.41944256
       3840.00000000,        112.92623240,          1.41907293
       3841.00000000,        112.89683312,          1.41870349
       3842.00000000,        112.86744913,          1.41833424
       3843.00000000,        112.83808045,          1.41796518
       3844.00000000,        112.80872703,          1.41759631
       3845.00000000,        112.77938889,          1.41722764
       3846.00000000,        112.75006601,          1.41685916
       3847.00000000,        112.72075836,          1.41649086
       3848.00000000,        112.69146595,          1.41612277
       3849.00000000,        112.66218876,          1.41575486
       3850.00000000,        112.63292678,          1.41538714
       3851.00000000,        112.60367999,          1.41501961
       3852.00000000,        112.57444839,          1.41465228
       3853.00000000,        112.54523196,          1.41428514
       3854.00000000,        112.51603069,          1.41391818
       3855.00000000,        112.48684457,          1.41355142
       3856.00000000,        112.45767359,          1.41318484
       3857.00000000,        112.42851773,          1.41281846
       3858.00000000,        112.39937699,          1.41245227
       3859.00000000,        112.37025135,          1.41208626
       3860.00000000,        112.34114080,          1.41172045
       3861.00000000,        112.31204533,          1.41135483
       3862.00000000,        112.28296492,          1.41098939
       3863.00000000,        112.25389957,          1.41062414
       3864.00000000,        112.22484927,          1.41025909
       3865.00000000,        112.19581399,          1.40989422
       3866.00000000,        112.16679374,          1.40952954
       3867.00000000,        112.13778849,          1.40916505
       3868.00000000,        112.10879824,          1.40880075
       3869.00000000,        112.07982298,          1.40843663
       3870.00000000,        112.05086269,          1.40807271
       3871.00000000,        112.02191736,          1.40770897
       3872.00000000,        111.99298698,          1.40734542
       3873.00000000,        111.96407154,          1.40698206
       3874.00000000,        111.93517103,          1.40661888
       3875.00000000,        111.90628544,          1.40625590
       3876.00000000,        111.87741474,          1.40589310
       3877.00000000,        111.84855894,          1.40553048
       3878.00000000,        111.81971803,          1.40516806
       3879.00000000,        111.79089198,          1.40480582
       3880.00000000,        111.76208079,          1.40444377
       3881.00000000,        111.73328444,          1.40408190
       3882.00000000,        111.70450293,          1.40372022
       3883.00000000,        111.67573625,          1.40335873
       3884.00000000,        111.64698438,          1.40299742
       3885.00000000,        111.61824730,          1.40263630
       3886.00000000,        111.58952502,          1.40227537
       3887.00000000,        111.56081752,          1.40191462
       3888.00000000,        111.53212478,          1.40155405
       3889.00000000,        111.50344680,          1.40119368
       3890.00000000,        111.47478356,          1.40083348
       3891.00000000,        111.44613505,          1.40047348
       3892.00000000,        111.41750126,          1.40011365
       3893.00000000,        111.38888219,          1.39975401
       3894.00000000,        111.36027781,          1.39939456
       3895.00000000,        111.33168812,          1.39903529
       3896.00000000,        111.30311310,          1.39867621
       3897.00000000,        111.27455275,          1.39831731
       3898.00000000,        111.24600706,          1.39795859
       3899.00000000,        111.21747600,          1.39760006
       3900.00000000,        111.18895958,          1.39724171
       3901.00000000,        111.16045777,          1.39688355
       3902.00000000,        111.13197057,          1.39652557
       3903.00000000,        111.10349797,          1.39616777
       3904.00000000,        111.07503996,          1.39581016
       3905.00000000,        111.04659652,          1.39545273
       3906.00000000,        111.01816764,          1.39509548
       3907.00000000,        110.98975332,          1.39473841
       3908.00000000,        110.96135353,          1.39438153
       3909.00000000,        110.93296828,          1.39402483
       3910.00000000,        110.90459754,          1.39366831
       3911.00000000,        110.87624132,          1.39331198
       3912.00000000,        110.84789959,          1.39295583
       3913.00000000,        110.81957234,          1.39259986
       3914.00000000,        110.79125957,          1.39224407
       3915.00000000,        110.76296126,          1.39188846
       3916.00000000,        110.73467740,          1.39153303
       3917.00000000,        110.70640799,          1.39117779
       3918.00000000,        110.67815300,          1.39082273
       3919.00000000,        110.64991243,          1.39046785
       3920.00000000,        110.62168627,          1.39011315
       3921.00000000,        110.59347451,          1.38975863
       3922.00000000,        110.56527713,          1.38940429
       3923.00000000,        110.53709413,          1.38905013
       3924.00000000,        110.50892549,          1.38869615
       3925.00000000,        110.48077121,          1.38834236
       3926.00000000,        110.45263126,          1.38798874
       3927.00000000,        110.42450565,          1.38763530
       3928.00000000,        110.39639436,          1.38728204
       3929.00000000,        110.36829737,          1.38692897
       3930.00000000,        110.34021469,          1.38657607
       3931.00000000,        110.31214629,          1.38622335
       3932.00000000,        110.28409217,          1.38587081
       3933.00000000,        110.25605231,          1.38551845
       3934.00000000,        110.22802671,          1.38516627
       3935.00000000,        110.20001535,          1.38481427
       3936.00000000,        110.17201822,          1.38446245
       3937.00000000,        110.14403532,          1.38411081
       3938.00000000,        110.11606662,          1.38375934
       3939.00000000,        110.08811213,          1.38340806
       3940.00000000,        110.06017183,          1.38305695
       3941.00000000,        110.03224570,          1.38270602
       3942.00000000,        110.00433375,          1.38235527
       3943.00000000,        109.97643595,          1.38200469
       3944.00000000,        109.94855229,          1.38165430
       3945.00000000,        109.92068277,          1.38130408
       3946.00000000,        109.89282738,          1.38095404
       3947.00000000,        109.86498610,          1.38060417
       3948.00000000,        109.83715893,          1.38025448
       3949.00000000,        109.80934584,          1.37990498
       3950.00000000,        109.78154684,          1.37955564
       3951.00000000,        109.75376191,          1.37920649
       3952.00000000,        109.72599104,          1.37885751
       3953.00000000,        109.69823422,          1.37850871
       3954.00000000,        109.67049144,          1.37816008
       3955.00000000,        109.64276269,          1.37781163
       3956.00000000,        109.61504796,          1.37746336
       3957.00000000,        109.58734723,          1.37711526
       3958.00000000,        109.55966050,          1.37676734
       3959.00000000,        109.53198776,          1.37641959
       3960.00000000,        109.50432899,          1.37607202
       3961.00000000,        109.47668419,          1.37572463
       3962.00000000,        109.44905334,          1.37537741
       3963.00000000,        109.42143643,          1.37503036
       3964.00000000,        109.39383346,          1.37468349
       3965.00000000,        109.36624441,          1.37433680
       3966.00000000,        109.33866928,          1.37399028
       3967.00000000,        109.31110804,          1.37364393
       3968.00000000,        109.28356070,          1.37329776
       3969.00000000,        109.25602723,          1.37295177
       3970.00000000,        109.22850764,          1.37260595
       3971.00000000,        109.20100191,          1.37226030
       3972.00000000,        109.17351002,          1.37191483
       3973.00000000,        109.14603198,          1.37156953
       3974.00000000,        109.11856776,          1.37122440
       3975.00000000,        109.09111736,          1.37087945
       3976.00000000,        109.06368077,          1.37053467
       3977.00000000,        109.03625797,          1.37019007
       3978.00000000,        109.00884896,          1.36984563
       3979.00000000,        108.98145373,          1.36950138
       3980.00000000,        108.95407227,          1.36915729
       3981.00000000,        108.92670455,          1.36881338
       3982.00000000,        108.89935059,          1.36846964
       3983.00000000,        108.87201036,          1.36812607
       3984.00000000,        108.84468385,          1.36778267
       3985.00000000,        108.81737106,          1.36743945
       3986.00000000,        108.79007197,          1.36709640
       3987.00000000,        108.76278657,          1.36675352
       3988.00000000,        108.73551486,          1.36641082
       3989.00000000,        108.70825682,          1.36606828
       3990.00000000,        108.68101245,          1.36572592
       3991.00000000,        108.65378172,          1.36538373
       3992.00000000,        108.62656464,          1.36504171
       3993.00000000,        108.59936119,          1.36469986
       3994.00000000,        108.57217136,          1.36435818
       3995.00000000,        108.54499514,          1.36401668
       3996.00000000,        108.51783252,          1.36367534
       3997.00000000,        108.49068350,          1.36333417
       3998.00000000,        108.46354805,          1.36299318
       3999.00000000,        108.43642618,          1.36265236
       4000.00000000,        108.40931787,          1.36231170
       4001.00000000,        108.38222310,          1.36197122
       4002.00000000,        108.35514188,          1.36163091
       4003.00000000,        108.32807418,          1.36129077
       4004.00000000,        108.30102001,          1.36095079
       4005.00000000,        108.27397934,          1.36061099
       4006.00000000,        108.24695218,          1.36027136
       4007.00000000,        108.21993850,          1.35993189
       4008.00000000,        108.19293831,          1.35959260
       4009.00000000,        108.16595158,          1.35925347
       4010.00000000,        108.13897831,          1.35891452
       4011.00000000,        108.11201849,          1.35857573
       4012.00000000,        108.08507211,          1.35823711
       4013.00000000,        108.05813916,          1.35789866
       4014.00000000,        108.03121963,          1.35756038
       4015.00000000,        108.00431350,          1.35722227
       4016.00000000,        107.97742078,          1.35688433
       4017.00000000,        107.95054144,          1.35654655
       4018.00000000,        107.92367549,          1.35620894
       4019.00000000,        107.89682290,          1.35587150
       4020.00000000,        107.86998367,          1.35553423
       4021.00000000,        107.84315779,          1.35519713
       4022.00000000,        107.81634525,          1.35486019
       4023.00000000,        107.78954604,          1.35452342
       4024.00000000,        107.76276014,          1.35418682
       4025.00000000,        107.73598756,          1.35385039
       4026.00000000,        107.70922828,          1.35351412
       4027.00000000,        107.68248228,          1.35317802
       4028.00000000,        107.65574957,          1.35284209
       4029.00000000,        107.62903012,          1.35250632
       4030.00000000,        107.60232393,          1.35217072
       4031.00000000,        107.57563100,          1.35183529
       4032.00000000,        107.54895130,          1.35150002
       4033.00000000,        107.52228483,          1.35116492
       4034.00000000,        107.49563159,          1.35082998
       4035.00000000,        107.46899155,          1.35049521
       4036.00000000,        107.44236472,          1.35016061
       4037.00000000,        107.41575107,          1.34982618
       4038.00000000,        107.38915061,          1.34949190
       4039.00000000,        107.36256332,          1.34915780
       4040.00000000,        107.33598919,          1.34882386
       4041.00000000,        107.30942821,          1.34849008
       4042.00000000,        107.28288037,          1.34815647
       4043.00000000,        107.25634567,          1.34782303
       4044.00000000,        107.22982408,          1.34748975
       4045.00000000,        107.20331561,          1.34715663
       4046.00000000,        107.17682025,          1.34682368
       4047.00000000,        107.15033797,          1.34649090
       4048.00000000,        107.12386879,          1.34615827
       4049.00000000,        107.09741267,          1.34582582
       4050.00000000,        107.07096962,          1.34549352
       4051.00000000,        107.04453962,          1.34516139
       4052.00000000,        107.01812267,          1.34482943
       4053.00000000,        106.99171875,          1.34449763
       4054.00000000,        106.96532786,          1.34416599
       4055.00000000,        106.93894998,          1.34383452
       4056.00000000,        106.91258511,          1.34350321
       4057.00000000,        106.88623324,          1.34317206
       4058.00000000,        106.85989436,          1.34284107
       4059.00000000,        106.83356845,          1.34251025
       4060.00000000,        106.80725551,          1.34217959
       4061.00000000,        106.78095553,          1.34184910
       4062.00000000,        106.75466849,          1.34151877
       4063.00000000,        106.72839440,          1.34118860
       4064.00000000,        106.70213323,          1.34085859
       4065.00000000,        106.67588499,          1.34052874
       4066.00000000,        106.64964966,          1.34019906
       4067.00000000,        106.62342722,          1.33986954
       4068.00000000,        106.59721768,          1.33954018
       4069.00000000,        106.57102102,          1.33921098
       4070.00000000,        106.54483724,          1.33888195
       4071.00000000,        106.51866631,          1.33855308
       4072.00000000,        106.49250824,          1.33822436
       4073.00000000,        106.46636302,          1.33789581
       4074.00000000,        106.44023062,          1.33756742
       4075.00000000,        106.41411106,          1.33723920
       4076.00000000,        106.38800431,          1.33691113
       4077.00000000,        106.36191036,          1.33658322
       4078.00000000,        106.33582921,          1.33625548
       4079.00000000,        106.30976085,          1.33592789
       4080.00000000,        106.28370527,          1.33560047
       4081.00000000,        106.25766246,          1.33527320
       4082.00000000,        106.23163241,          1.33494610
       4083.00000000,        106.20561510,          1.33461916
       4084.00000000,        106.17961054,          1.33429237
       4085.00000000,        106.15361871,          1.33396575
       4086.00000000,        106.12763960,          1.33363929
       4087.00000000,        106.10167320,          1.33331299
       4088.00000000,        106.07571950,          1.33298684
       4089.00000000,        106.04977850,          1.33266086
       4090.00000000,        106.02385019,          1.33233503
       4091.00000000,        105.99793454,          1.33200937
       4092.00000000,        105.97203157,          1.33168386
       4093.00000000,        105.94614125,          1.33135851
       4094.00000000,        105.92026358,          1.33103332
       4095.00000000,        105.89439855,          1.33070830
       4096.00000000,        105.86854614,          1.33038342
       4097.00000000,        105.84270636,          1.33005871
       4098.00000000,        105.81687918,          1.32973416
       4099.00000000,        105.79106461,          1.32940976
       4100.00000000,        105.76526263,          1.32908553
       4101.00000000,        105.73947323,          1.32876145
       4102.00000000,        105.71369641,          1.32843753
       4103.00000000,        105.68793215,          1.32811376
       4104.00000000,        105.66218044,          1.32779016
       4105.00000000,        105.63644128,          1.32746671
       4106.00000000,        105.61071466,          1.32714342
       4107.00000000,        105.58500057,          1.32682029
       4108.00000000,        105.55929899,          1.32649731
       4109.00000000,        105.53360992,          1.32617449
       4110.00000000,        105.50793336,          1.32585183
       4111.00000000,        105.48226928,          1.32552933
       4112.00000000,        105.45661769,          1.32520698
       4113.00000000,        105.43097857,          1.32488479
       4114.00000000,        105.40535191,          1.32456275
       4115.00000000,        105.37973771,          1.32424088
       4116.00000000,        105.35413595,          1.32391915
       4117.00000000,        105.32854663,          1.32359759
       4118.00000000,        105.30296974,          1.32327618
       4119.00000000,        105.27740527,          1.32295493
       4120.00000000,        105.25185320,          1.32263383
       4121.00000000,        105.22631354,          1.32231289
       4122.00000000,        105.20078627,          1.32199211
       4123.00000000,        105.17527138,          1.32167148
       4124.00000000,        105.14976886,          1.32135100
       4125.00000000,        105.12427871,          1.32103068
       4126.00000000,        105.09880091,          1.32071052
       4127.00000000,        105.07333546,          1.32039051
       4128.00000000,        105.04788235,          1.32007066
       4129.00000000,        105.02244156,          1.31975096
       4130.00000000,        104.99701310,          1.31943142
       4131.00000000,        104.97159694,          1.31911203
       4132.00000000,        104.94619309,          1.31879279
       4133.00000000,        104.92080153,          1.31847371
       4134.00000000,        104.89542225,          1.31815479
       4135.00000000,        104.87005525,          1.31783602
       4136.00000000,        104.84470051,          1.31751740
       4137.00000000,        104.81935803,          1.31719894
       4138.00000000,        104.79402780,          1.31688063
       4139.00000000,        104.76870981,          1.31656247
       4140.00000000,        104.74340405,          1.31624447
       4141.00000000,        104.71811051,          1.31592662
       4142.00000000,        104.69282918,          1.31560893
       4143.00000000,        104.66756006,          1.31529139
       4144.00000000,        104.64230313,          1.31497400
       4145.00000000,        104.61705839,          1.31465676
       4146.00000000,        104.59182583,          1.31433968
       4147.00000000,        104.56660543,          1.31402275
       4148.00000000,        104.54139719,          1.31370598
       4149.00000000,        104.51620111,          1.31338935
       4150.00000000,        104.49101717,          1.31307288
       4151.00000000,        104.46584536,          1.31275657
       4152.00000000,        104.44068567,          1.31244040
       4153.00000000,        104.41553810,          1.31212439
       4154.00000000,        104.39040264,          1.31180852
       4155.00000000,        104.36527928,          1.31149282
       4156.00000000,        104.34016800,          1.31117726
       4157.00000000,        104.31506881,          1.31086185
       4158.00000000,        104.28998169,          1.31054660
       4159.00000000,        104.26490663,          1.31023150
       4160.00000000,        104.23984363,          1.30991654
       4161.00000000,        104.21479268,          1.30960174
       4162.00000000,        104.18975376,          1.30928710
       4163.00000000,        104.16472687,          1.30897260
       4164.00000000,        104.13971200,          1.30865825
       4165.00000000,        104.11470914,          1.30834406
       4166.00000000,        104.08971828,          1.30803001
       4167.00000000,        104.06473942,          1.30771612
       4168.00000000,        104.03977255,          1.30740238
       4169.00000000,        104.01481765,          1.30708878
       4170.00000000,        103.98987472,          1.30677534
       4171.00000000,        103.96494375,          1.30646205
       4172.00000000,        103.94002473,          1.30614891
       4173.00000000,        103.91511765,          1.30583592
       4174.00000000,        103.89022251,          1.30552308
       4175.00000000,        103.86533929,          1.30521038
       4176.00000000,        103.84046799,          1.30489784
       4177.00000000,        103.81560859,          1.30458545
       4178.00000000,        103.79076110,          1.30427321
       4179.00000000,        103.76592550,          1.30396111
       4180.00000000,        103.74110178,          1.30364917
       4181.00000000,        103.71628993,          1.30333737
       4182.00000000,        103.69148995,          1.30302573
       4183.00000000,        103.66670183,          1.30271423
       4184.00000000,        103.64192556,          1.30240288
       4185.00000000,        103.61716112,          1.30209168
       4186.00000000,        103.59240852,          1.30178063
       4187.00000000,        103.56766774,          1.30146973
       4188.00000000,        103.54293877,          1.30115898
       4189.00000000,        103.51822161,          1.30084837
       4190.00000000,        103.49351625,          1.30053792
       4191.00000000,        103.46882268,          1.30022761
       4192.00000000,        103.44414089,          1.29991745
       4193.00000000,        103.41947087,          1.29960744
       4194.00000000,        103.39481262,          1.29929757
       4195.00000000,        103.37016612,          1.29898785
       4196.00000000,        103.34553136,          1.29867828
       4197.00000000,        103.32090835,          1.29836886
       4198.00000000,        103.29629707,          1.29805959
       4199.00000000,        103.27169751,          1.29775046
       4200.00000000,        103.24710966,          1.29744148
       4201.00000000,        103.22253352,          1.29713265
       4202.00000000,        103.19796907,          1.29682396
       4203.00000000,        103.17341631,          1.29651542
       4204.00000000,        103.14887524,          1.29620703
       4205.00000000,        103.12434583,          1.29589879
       4206.00000000,        103.09982809,          1.29559069
       4207.00000000,        103.07532201,          1.29528273
       4208.00000000,        103.05082757,          1.29497493
       4209.00000000,        103.02634477,          1.29466727
       4210.00000000,        103.00187360,          1.29435975
       4211.00000000,        102.97741405,          1.29405239
       4212.00000000,        102.95296611,          1.29374516
       4213.00000000,        102.92852978,          1.29343809
       4214.00000000,        102.90410505,          1.29313116
       4215.00000000,        102.87969191,          1.29282437
       4216.00000000,        102.85529035,          1.29251773
       4217.00000000,        102.83090036,          1.29221124
       4218.00000000,        102.80652193,          1.29190489
       4219.00000000,        102.78215506,          1.29159869
       4220.00000000,        102.75779974,          1.29129263
       4221.00000000,        102.73345596,          1.29098672
       4222.00000000,        102.70912371,          1.29068095
       4223.00000000,        102.68480298,          1.29037533
       4224.00000000,        102.66049377,          1.29006985
       4225.00000000,        102.63619607,          1.28976451
       4226.00000000,        102.61190986,          1.28945932
       4227.00000000,        102.58763514,          1.28915428
       4228.00000000,        102.56337191,          1.28884938
       4229.00000000,        102.53912015,          1.28854462
       4230.00000000,        102.51487986,          1.28824001
       4231.00000000,        102.49065102,          1.28793554
       4232.00000000,        102.46643364,          1.28763122
       4233.00000000,        102.44222769,          1.28732704
       4234.00000000,        102.41803318,          1.28702300
       4235.00000000,        102.39385010,          1.28671910
       4236.00000000,        102.36967843,          1.28641535
       4237.00000000,        102.34551818,          1.28611175
       4238.00000000,        102.32136932,          1.28580828
       4239.00000000,        102.29723186,          1.28550496
       4240.00000000,        102.27310578,          1.28520179
       4241.00000000,        102.24899108,          1.28489875
       4242.00000000,        102.22488775,          1.28459586
       4243.00000000,        102.20079577,          1.28429311
       4244.00000000,        102.17671516,          1.28399051
       4245.00000000,        102.15264588,          1.28368804
       4246.00000000,        102.12858795,          1.28338572
       4247.00000000,        102.10454134,          1.28308354
       4248.00000000,        102.08050605,          1.28278151
       4249.00000000,        102.05648208,          1.28247961
       4250.00000000,        102.03246941,          1.28217786
       4251.00000000,        102.00846804,          1.28187625
       4252.00000000,        101.98447796,          1.28157478
       4253.00000000,        101.96049916,          1.28127346
       4254.00000000,        101.93653163,          1.28097227
       4255.00000000,        101.91257537,          1.28067123
       4256.00000000,        101.88863036,          1.28037033
       4257.00000000,        101.86469661,          1.28006957
       4258.00000000,        101.84077409,          1.27976895
       4259.00000000,        101.81686281,          1.27946847
       4260.00000000,        101.79296275,          1.27916813
       4261.00000000,        101.76907391,          1.27886794
       4262.00000000,        101.74519629,          1.27856788
       4263.00000000,        101.72132986,          1.27826797
       4264.00000000,        101.69747463,          1.27796819
       4265.00000000,        101.67363058,          1.27766856
       4266.00000000,        101.64979771,          1.27736907
       4267.00000000,        101.62597601,          1.27706971
       4268.00000000,        101.60216548,          1.27677050
       4269.00000000,        101.57836609,          1.27647143
       4270.00000000,        101.55457786,          1.27617250
       4271.00000000,        101.53080076,          1.27587371
       4272.00000000,        101.50703480,          1.27557505
       4273.00000000,        101.48327996,          1.27527654
       4274.00000000,        101.45953623,          1.27497817
       4275.00000000,        101.43580362,          1.27467994
       4276.00000000,        101.41208210,          1.27438184
       4277.00000000,        101.38837167,          1.27408389
       4278.00000000,        101.36467233,          1.27378608
       4279.00000000,        101.34098407,          1.27348840
       4280.00000000,        101.31730687,          1.27319086
       4281.00000000,        101.29364074,          1.27289347
       4282.00000000,        101.26998566,          1.27259621
       4283.00000000,        101.24634162,          1.27229909
       4284.00000000,        101.22270862,          1.27200211
       4285.00000000,        101.19908666,          1.27170526
       4286.00000000,        101.17547571,          1.27140856
       4287.00000000,        101.15187578,          1.27111199
       4288.00000000,        101.12828686,          1.27081557
       4289.00000000,        101.10470893,          1.27051928
       4290.00000000,        101.08114200,          1.27022313
       4291.00000000,        101.05758605,          1.26992712
       4292.00000000,        101.03404108,          1.26963124
       4293.00000000,        101.01050708,          1.26933550
       4294.00000000,        100.98698404,          1.26903990
       4295.00000000,        100.96347195,          1.26874444
       4296.00000000,        100.93997080,          1.26844912
       4297.00000000,        100.91648060,          1.26815393
       4298.00000000,        100.89300132,          1.26785888
       4299.00000000,        100.86953297,          1.26756397
       4300.00000000,        100.84607553,          1.26726920
       4301.00000000,        100.82262900,          1.26697456
       4302.00000000,        100.79919337,          1.26668006
       4303.00000000,        100.77576863,          1.26638569
       4304.00000000,        100.75235478,          1.26609147
       4305.00000000,        100.72895180,          1.26579738
       4306.00000000,        100.70555970,          1.26550342
       4307.00000000,        100.68217845,          1.26520960
       4308.00000000,        100.65880806,          1.26491592
       4309.00000000,        100.63544852,          1.26462238
       4310.00000000,        100.61209981,          1.26432897
       4311.00000000,        100.58876194,          1.26403570
       4312.00000000,        100.56543489,          1.26374256
       4313.00000000,        100.54211866,          1.26344956
       4314.00000000,        100.51881324,          1.26315670
       4315.00000000,        100.49551862,          1.26286397
       4316.00000000,        100.47223479,          1.26257137
       4317.00000000,        100.44896175,          1.26227892
       4318.00000000,        100.42569949,          1.26198659
       4319.00000000,        100.40244800,          1.26169441
       4320.00000000,        100.37920728,          1.26140236
       4321.00000000,        100.35597731,          1.26111044
       4322.00000000,        100.33275809,          1.26081866
       4323.00000000,        100.30954961,          1.26052701
       4324.00000000,        100.28635187,          1.26023550
       4325.00000000,        100.26316485,          1.25994412
       4326.00000000,        100.23998856,          1.25965288
       4327.00000000,        100.21682297,          1.25936177
       4328.00000000,        100.19366809,          1.25907080
       4329.00000000,        100.17052391,          1.25877996
       4330.00000000,        100.14739042,          1.25848926
       4331.00000000,        100.12426760,          1.25819869
       4332.00000000,        100.10115547,          1.25790825
       4333.00000000,        100.07805400,          1.25761795
       4334.00000000,        100.05496319,          1.25732778
       4335.00000000,        100.03188304,          1.25703775
       4336.00000000,        100.00881353,          1.25674785
       4337.00000000,         99.98575466,          1.25645808
       4338.00000000,         99.96270641,          1.25616845
       4339.00000000,         99.93966880,          1.25587895
       4340.00000000,         99.91664179,          1.25558959
       4341.00000000,         99.89362540,          1.25530035
       4342.00000000,         99.87061961,          1.25501125
       4343.00000000,         99.84762441,          1.25472229
       4344.00000000,         99.82463980,          1.25443346
       4345.00000000,         99.80166577,          1.25414475
       4346.00000000,         99.77870231,          1.25385619
       4347.00000000,         99.75574942,          1.25356775
       4348.00000000,         99.73280708,          1.25327945
       4349.00000000,         99.70987529,          1.25299128
       4350.00000000,         99.68695405,          1.25270324
       4351.00000000,         99.66404334,          1.25241534
       4352.00000000,         99.64114316,          1.25212757
       4353.00000000,         99.61825350,          1.25183993
       4354.00000000,         99.59537436,          1.25155242
       4355.00000000,         99.57250572,          1.25126504
       4356.00000000,         99.54964758,          1.25097780
       4357.00000000,         99.52679993,          1.25069069
       4358.00000000,         99.50396277,          1.25040371
       4359.00000000,         99.48113609,          1.25011686
       4360.00000000,         99.45831988,          1.24983014
       4361.00000000,         99.43551413,          1.24954356
       4362.00000000,         99.41271883,          1.24925710
       4363.00000000,         99.38993399,          1.24897078
       4364.00000000,         99.36715959,          1.24868459
       4365.00000000,         99.34439562,          1.24839853
       4366.00000000,         99.32164208,          1.24811260
       4367.00000000,         99.29889896,          1.24782680
       4368.00000000,         99.27616625,          1.24754113
       4369.00000000,         99.25344395,          1.24725560
       4370.00000000,         99.23073205,          1.24697019
       4371.00000000,         99.20803053,          1.24668491
       4372.00000000,         99.18533941,          1.24639977
       4373.00000000,         99.16265866,          1.24611475
       4374.00000000,         99.13998828,          1.24582987
       4375.00000000,         99.11732827,          1.24554512
       4376.00000000,         99.09467861,          1.24526049
       4377.00000000,         99.07203930,          1.24497600
       4378.00000000,         99.04941033,          1.24469163
       4379.00000000,         99.02679170,          1.24440740
       4380.00000000,         99.00418339,          1.24412330
       4381.00000000,         98.98158541,          1.24383932
       4382.00000000,         98.95899773,          1.24355548
       4383.00000000,         98.93642037,          1.24327176
       4384.00000000,         98.91385331,          1.24298817
       4385.00000000,         98.89129653,          1.24270472
       4386.00000000,         98.86875005,          1.24242139
       4387.00000000,         98.84621384,          1.24213819
       4388.00000000,         98.82368790,          1.24185512
